StockCode,Description,Total_Demand,Avg_Daily_Demand,Daily_Std,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Forecast_Adj_Demand,Forecast_Reorder_Point,Total_Revenue
21586,KINGS CHOICE GIANT TUBE MATCHES,2648,3.59,27.51546281064206,120,145,170,3.05,141,6162.900000000001
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,2646,3.59,34.76475407880163,152,177,202,3.05,173,3184.38
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,2644,3.58,33.20229977750474,145,170,195,3.04,166,6018.6
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2642,3.58,57.4973569852177,251,276,301,3.04,272,1000.14
22347,PIZZA SLICE DISH,2641,3.58,105.83336593080243,462,487,512,3.04,483,2936.4500000000003
21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,2636,3.57,819.4375306676321,3577,3602,3627,3.03,3598,918.6800000000001
21539,RETRO SPOTS BUTTER DISH,2636,3.57,12.981304558035532,57,82,107,3.03,78,12393.0
23320,GIANT 50'S CHRISTMAS CRACKER,2635,3.57,24.191803197041736,106,131,156,3.03,127,6926.11
17038,PORCELAIN BUDAH INCENSE HOLDER,2624,3.56,54.241944155304076,237,262,287,3.02,258,232.4
84691,PACK 20 DOLLY PEGS,2623,3.55,37.760135092613865,165,190,215,3.01,186,2042.35
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2621,3.55,23.378041412187425,102,127,152,3.01,123,5156.14
21713,CITRONELLA CANDLE FLOWERPOT,2613,3.54,20.126912785120805,88,113,138,3.01,109,4573.05
21123,SET/10 IVORY SPOTTY PARTY CANDLES,2606,3.53,17.300546908543957,76,101,125,3.0,97,3245.44
22350,CAT BOWL ,2603,3.53,65.15784054905072,284,309,333,3.0,305,6626.61
22817,CARD SUKI BIRTHDAY,2602,3.53,16.21540606766892,71,96,120,3.0,92,1066.92
21806,WHITE CHRISTMAS HEART DECORATION,2600,3.52,33.1174397002867,145,170,194,2.99,166,1083.36
47504K,ENGLISH ROSE GARDEN SECATEURS,2598,3.52,20.847717448939232,91,116,140,2.99,112,2803.58
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2593,3.51,11.994352430162301,52,77,101,2.98,73,5379.3
23350,ROLL WRAP VINTAGE SPOT ,2593,3.51,25.792084326237116,113,138,162,2.98,134,3165.65
22819,"BIRTHDAY CARD, RETRO SPOT",2592,3.51,18.57914779596813,81,106,130,2.98,102,1062.72
22494,EMERGENCY FIRST AID TIN ,2590,3.51,20.679783637985054,90,115,139,2.98,111,3209.4
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2588,3.51,19.757367457196896,86,111,135,2.98,107,1585.27
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2586,3.5,15.014373214739287,66,90,115,2.97,87,7323.260000000001
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2586,3.5,14.72099000057569,64,88,113,2.97,85,19091.7
21802,CHRISTMAS TREE HEART DECORATION,2579,3.49,27.700943678902977,121,145,170,2.96,142,1083.1799999999998
22599,CHRISTMAS MUSICAL ZINC STAR,2577,3.49,32.053133556432776,140,164,189,2.96,161,1387.49
47503F,ASS FLORAL PRINT TORCH,2571,3.48,789.4959643834652,3447,3471,3496,2.95,3468,736.55
23346,SPACEBOY BEAKER,2571,3.48,72.57435204582202,317,341,366,2.95,338,2975.75
22941,CHRISTMAS LIGHTS 10 REINDEER,2568,3.48,40.789598411637705,178,202,227,2.95,199,20279.4
22434,BALLOON PUMP WITH 10 BALLOONS,2561,3.47,36.4644511274698,159,183,208,2.95,180,4732.13
22956,36 FOIL HEART CAKE CASES,2557,3.46,30.759072115894938,134,158,182,2.94,155,4935.96
22478,BIRDHOUSE GARDEN MARKER ,2546,3.45,40.46783179758042,177,201,225,2.93,198,3348.1
22718,CARD CAT AND TREE ,2544,3.45,13.614496319693846,59,83,107,2.93,80,1055.52
22809,SET OF 6 T-LIGHTS SANTA,2543,3.45,23.194149019383353,101,125,149,2.93,122,7322.210000000001
23157,SET OF 6 NATIVITY MAGNETS ,2543,3.45,49.750030473170355,217,241,265,2.93,238,5058.59
22757,LARGE RED BABUSHKA NOTEBOOK ,2542,3.44,38.13864617838659,166,190,214,2.92,186,2716.23
23158,SET OF 5 LUCKY CAT MAGNETS ,2538,3.44,30.233559648712514,132,156,180,2.92,152,5121.4800000000005
21158,MOODY GIRL DOOR HANGER ,2531,3.43,30.33841642792386,132,156,180,2.91,152,1640.9099999999999
22997,TRAVEL CARD WALLET UNION JACK,2527,3.42,18.959774595558834,83,107,131,2.9,103,1059.9
23497,CLASSIC CHROME BICYCLE BELL ,2514,3.41,113.75123233241413,497,521,545,2.9,517,3513.1
22690,DOORMAT HOME SWEET HOME BLUE ,2505,3.39,32.16107473380629,140,164,187,2.88,160,15424.51
46000M,POLYESTER FILLER PAD 45x45cm,2505,3.39,9.796636638858573,43,67,90,2.88,63,3882.75
15056P,EDWARDIAN PARASOL PINK,2492,3.38,40.77787953004389,178,202,225,2.87,198,12141.210000000001
22085,PAPER CHAIN KIT SKULLS ,2490,3.37,56.91130454195218,248,272,295,2.86,268,6675.5
84937,KASHMIR FOLKART TUMBLERS,2487,3.37,86.29821833896261,377,401,424,2.86,397,4829.92
21084,SET/6 COLLAGE PAPER CUPS,2486,3.37,34.88870251732383,152,176,199,2.86,172,650.4000000000001
22266,EASTER DECORATION HANGING BUNNY,2480,3.36,65.64489717603742,287,311,334,2.85,307,960.9
21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,2479,3.36,22.16542599666554,97,121,144,2.85,117,2097.0699999999997
22582,PACK OF 6 SWEETIE GIFT BOXES,2477,3.36,29.590947560520675,129,153,176,2.85,149,6071.26
23508,MINI PLAYING CARDS DOLLY GIRL ,2476,3.36,90.1563720907814,394,418,441,2.85,414,1014.72
23545,WRAP RED DOILEY,2475,3.35,31.34616351665885,137,160,184,2.84,157,1023.5
23154,SET OF 4 JAM JAR MAGNETS,2472,3.35,25.59713014959733,112,135,159,2.84,132,4986.49
23340,VINTAGE CHRISTMAS CAKE FRILL,2465,3.34,71.37110384492746,312,335,359,2.84,332,3899.25
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2465,3.34,73.43088580481216,321,344,368,2.84,341,960.4200000000001
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,2465,3.34,48.834175123163064,213,236,260,2.84,233,1430.93
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2463,3.34,28.995525229232815,127,150,174,2.84,147,2047.54
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2461,3.33,41.331448267495,180,203,227,2.83,200,11350.130000000001
23236,DOILEY STORAGE TIN,2459,3.33,31.772958006698662,139,162,186,2.83,159,6828.31
21354,TOAST ITS - BEST MUM,2458,3.33,38.240253590075405,167,190,214,2.83,187,2866.1
21245,GREEN  SPOTTY PLATE ,2456,3.33,18.38891953892466,80,103,127,2.83,100,3967.92
22625,RED KITCHEN SCALES,2455,3.33,9.325816552833556,41,64,88,2.83,61,19926.53
22406,MONEY BOX KINGS CHOICE DESIGN,2451,3.32,72.5581461802493,317,340,363,2.82,337,3031.53
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2449,3.32,10.751906047296945,47,70,93,2.82,67,8969.27
23374,RED SPOT PAPER GIFT BAG,2444,3.31,51.26491368656905,224,247,270,2.81,244,1944.08
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2442,3.31,32.957272433254204,144,167,190,2.81,164,3748.5
21845,DAIRY MAID STRIPE MUG,2438,3.3,21.1513089700959,92,115,138,2.8,112,3229.94
23177,TREASURE ISLAND BOOK BOX,2431,3.29,54.805032153040244,239,262,285,2.79,259,5036.55
22607,WOODEN ROUNDERS GARDEN SET ,2427,3.29,12.078886717618097,53,76,99,2.79,73,21177.27
16236,KITTY PENCIL ERASERS,2425,3.29,19.155551972887412,84,107,130,2.79,104,503.65
22736,"RIBBON REEL, MAKING SNOWMEN ",2425,3.29,19.328015919471678,84,107,130,2.79,104,3984.41
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,2424,3.28,39.14944607176272,171,194,217,2.78,190,969.12
85230E,STRAWBRY SCENTED VOTIVE CANDLE,2421,3.28,30.031950199527255,131,154,177,2.78,150,621.4499999999999
21705,BAG 500g SWIRLY MARBLES,2420,3.28,36.503902351278796,159,182,205,2.78,178,2914.56
85176,SEWING SUSAN 21 NEEDLE SET,2418,3.28,51.92391432911203,227,250,273,2.78,246,1883.9999999999998
17084N,FAIRY DREAMS INCENSE ,2416,3.27,35.14177902110765,153,176,199,2.78,172,491.11
72818,CHRISTMAS DECOUPAGE CANDLE,2410,3.27,68.15637846501117,298,321,344,2.78,317,1264.96
22978,PANTRY ROLLING PIN,2407,3.26,67.40289703740807,294,317,340,2.77,313,9184.28
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2399,3.25,35.432921326735546,155,178,200,2.76,174,1270.29
21447,12 IVORY ROSE PEG PLACE SETTINGS,2399,3.25,32.74497698063903,143,166,188,2.76,162,2909.83
22349,"DOG BOWL , CHASING BALL DESIGN",2399,3.25,49.85216669721214,218,241,264,2.76,237,9112.75
23345, DOLLY GIRL BEAKER,2398,3.25,71.30610962230456,311,334,356,2.76,330,2759.5
21911,GARDEN METAL SIGN ,2393,3.24,33.247524067438924,145,168,190,2.75,164,3641.25
22366,DOORMAT AIRMAIL ,2390,3.24,26.788839841480097,117,140,162,2.75,136,15080.68
37503,TEA TIME CAKE STAND IN GIFT BOX,2388,3.24,20.9602777585497,92,115,137,2.75,111,23827.8
22284,HEN HOUSE DECORATION,2383,3.23,24.215386240369245,106,129,151,2.74,125,3734.55
22304,COFFEE MUG BLUE PAISLEY DESIGN,2376,3.22,54.66548488165015,239,262,284,2.73,258,4572.41
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2371,3.21,93.77091208603741,409,431,454,2.73,428,2717.79
23290,SPACEBOY CHILDRENS BOWL,2367,3.21,37.09803395695209,162,184,207,2.73,181,2757.15
22971,QUEENS GUARD COFFEE MUG,2365,3.2,24.084698605860176,105,127,150,2.72,124,5603.570000000001
37450,CERAMIC CAKE BOWL + HANGING CAKES,2363,3.2,10.180624667520407,44,66,89,2.72,63,6475.25
22717,CARD DOG AND BALL ,2358,3.2,26.78794678472643,117,139,162,2.72,136,964.44
21399,BLUE  SPOTTY  COFFEE MUG,2354,3.19,38.30351523397401,167,189,212,2.71,186,1441.9199999999998
22268,EASTER DECORATION SITTING BUNNY,2353,3.19,28.279247518637867,123,145,168,2.71,142,1082.35
23356,LOVE HOT WATER BOTTLE,2352,3.19,32.968284575699556,144,166,189,2.71,163,13115.4
82599,FANNY'S REST STOPMETAL SIGN,2352,3.19,10.925001539990081,48,70,93,2.71,67,4779.3
22093,MOTORING TISSUE BOX,2344,3.18,31.08808331577561,136,158,181,2.7,155,1385.1599999999999
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2344,3.18,10.678951947901899,47,69,92,2.7,66,14894.9
21211,SET OF 72 SKULL PAPER  DOILIES,2338,3.17,53.078644133893086,232,254,276,2.69,251,3217.2999999999997
23187,FRENCH STYLE STORAGE JAR BONBONS,2338,3.17,36.365871222855986,159,181,203,2.69,178,695.06
16016,LARGE CHINESE STYLE SCISSOR,2331,3.16,38.10247982838078,166,188,210,2.68,185,1885.15
85049D,BRIGHT BLUES RIBBONS ,2331,3.16,13.501456616593247,59,81,103,2.68,78,2886.39
22725,ALARM CLOCK BAKELIKE CHOCOLATE,2330,3.16,13.367822025483909,58,80,102,2.68,77,8607.84
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2329,3.16,21.434954937232025,94,116,138,2.68,113,4889.81
21162,TOXIC AREA  DOOR HANGER ,2329,3.16,31.880441730551112,139,161,183,2.68,158,1478.57
22480,RED TEA TOWEL CLASSIC DESIGN,2327,3.15,18.925931572098555,83,105,127,2.67,102,2799.31
23109,LED TEA LIGHTS,2325,3.15,25.055582964158518,109,131,153,2.67,128,6528.25
21824,PAINTED METAL STAR WITH HOLLY BELLS,2324,3.15,22.539617432323894,98,120,142,2.67,117,1946.1
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2323,3.15,35.71117296602428,156,178,200,2.67,175,2338.39
84847,FLORAL BATHROOM SET,2317,3.14,262.473617721858,1146,1168,1190,2.67,1165,1050.51
21896,POTTING SHED TWINE,2315,3.14,40.88930094420665,179,201,223,2.67,198,4655.88
22358,KINGS CHOICE TEA CADDY ,2315,3.14,11.772628386068504,51,73,95,2.67,70,6554.130000000001
37449,CERAMIC CAKE STAND + HANGING CAKES,2311,3.13,15.221432284990279,66,88,110,2.66,85,20531.28
21107,CREAM SLICE FLANNEL PINK SPOT ,2310,3.13,33.16891084595011,145,167,189,2.66,164,6276.900000000001
22360,"GLASS JAR, ENGLISH CONFECTIONERY",2309,3.13,18.365517054725746,80,102,124,2.66,99,6322.55
21161,KEEP OUT BOYS DOOR HANGER ,2307,3.13,88.92678911498903,388,410,432,2.66,407,1643.07
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2304,3.12,14.032419804858087,61,83,105,2.65,80,2834.31
22412,METAL SIGN NEIGHBOURHOOD WITCH ,2298,3.11,15.141253778232404,66,88,110,2.64,84,4686.3
23510,MINI PLAYING CARDS GYMKHANA,2298,3.11,115.95602072397259,506,528,550,2.64,524,902.16
21090,SET/6 COLLAGE PAPER PLATES,2297,3.11,33.13513064542885,145,167,189,2.64,163,1049.47
22321,BIRD DECORATION RED SPOT,2297,3.11,16.561086575191368,72,94,116,2.64,90,1932.1699999999998
16238,PARTY TIME PENCIL ERASERS,2291,3.1,18.192545464916307,79,101,122,2.63,97,481.81
22980,PANTRY SCRUBBING BRUSH,2289,3.1,20.773852357327936,91,113,134,2.63,109,3661.89
22674,FRENCH TOILET SIGN BLUE METAL,2288,3.1,19.799283331517465,86,108,129,2.63,104,2767.73
22482,BLUE TEA TOWEL CLASSIC DESIGN,2286,3.1,23.380344930101934,102,124,145,2.63,120,2693.34
21259,VICTORIAN SEWING BOX SMALL ,2283,3.09,13.54338857894975,59,81,102,2.62,77,13028.36
23159,SET OF 5 PANCAKE DAY MAGNETS,2283,3.09,25.121685786869353,110,132,153,2.62,128,4620.97
21823,PAINTED METAL HEART WITH HOLLY BELL,2283,3.09,25.716466664025607,112,134,155,2.62,130,2244.93
22798,ANTIQUE GLASS DRESSING TABLE POT,2279,3.09,16.273366289747134,71,93,114,2.62,89,6544.01
21041,RED SPOTTY OVEN GLOVE DOUBLE,2274,3.08,19.725917887157205,86,108,129,2.61,104,6434.300000000001
22477,WATERING CAN GARDEN MARKER,2268,3.07,42.145527616632,184,205,227,2.61,202,2998.7
47568,ENGLISH ROSE DESIGN PEG BAG,2267,3.07,17.90364025359618,78,99,121,2.61,96,4489.28
23082,SET 6 PAPER TABLE LANTERN HEARTS ,2265,3.07,19.574340257378484,85,106,128,2.61,103,8129.43
21066,VINTAGE RED MUG,2265,3.07,59.051657565791025,258,279,301,2.61,276,1438.71
23032,DRAWER KNOB CRACKLE GLAZE IVORY,2264,3.07,25.487023244454857,111,132,154,2.61,129,3630.0
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2259,3.06,20.83016992573442,91,112,134,2.6,109,8205.29
22305,COFFEE MUG PINK PAISLEY DESIGN,2254,3.05,52.96116629319199,231,252,274,2.59,249,4621.0
22649,STRAWBERRY FAIRY CAKE TEAPOT,2250,3.05,9.692555596502993,42,63,85,2.59,60,10810.6
22072,TEA CUP AND SAUCER RETRO SPOT,2248,3.05,14.016683410049705,61,82,104,2.59,79,7785.8
22365,DOORMAT RESPECTABLE HOUSE,2246,3.04,31.45326103974605,137,158,180,2.58,155,13948.4
10123G,ARMY CAMO WRAPPING TAPE,2246,3.04,444.8981497335807,1942,1963,1985,2.58,1960,157.18
22653,BUTTON BOX ,2242,3.04,24.83251390355044,108,129,151,2.58,126,4244.16
21058,PARTY INVITES WOODLAND,2241,3.04,19.973284659403,87,108,130,2.58,105,1845.57
21577,SAVE THE PLANET COTTON TOTE BAG,2237,3.03,26.95334618419871,118,139,160,2.57,136,4709.25
21398,RED  SPOTTY COFFEE  MUG,2236,3.03,41.46001293524361,181,202,223,2.57,199,2035.05
22995,TRAVEL CARD WALLET SUKI,2236,3.03,23.546527721554522,103,124,145,2.57,121,936.24
22623,BOX OF VINTAGE JIGSAW BLOCKS ,2235,3.03,11.992348706471486,52,73,94,2.57,70,11329.42
79323P,PINK CHERRY LIGHTS,2234,3.03,26.016666126822575,114,135,156,2.57,132,13198.1
22133,PINK LOVE HEART SHAPE CUP,2232,3.02,23.02274275306623,101,122,143,2.56,119,1848.84
21100,CHARLIE AND LOLA CHARLOTTE BAG,2231,3.02,34.77511736747914,152,173,194,2.56,170,2880.55
21294,ETCHED GLASS COASTER,2230,3.02,29.773522779485177,130,151,172,2.56,148,1590.3799999999999
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2229,3.02,12.316695391823282,54,75,96,2.56,72,9456.53
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2217,3.0,14.505264602806735,63,84,105,2.55,81,1696.9399999999998
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2216,3.0,19.879265644979835,87,108,129,2.55,105,2698.96
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2214,3.0,35.37791791820063,154,175,196,2.55,172,2169.18
22334,DINOSAUR PARTY BAG + STICKER SET,2214,3.0,31.907767520475375,139,160,181,2.55,157,3489.94
22521,CHILDS GARDEN TROWEL PINK,2209,2.99,14.324250088177926,63,84,105,2.54,81,1857.37
23211,RED ROCKING HORSE HAND PAINTED,2208,2.99,34.867666470872805,152,173,194,2.54,170,2634.0
21272,SALLE DE BAIN HOOK,2208,2.99,18.93872098564015,83,104,125,2.54,101,2739.36
22429,ENAMEL MEASURING JUG CREAM,2201,2.98,15.805532637338002,69,90,111,2.53,87,9088.29
23311,VINTAGE CHRISTMAS STOCKING ,2199,2.98,16.646844572186236,73,94,115,2.53,91,5564.25
72586,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",2198,2.98,71.68088437058506,313,334,355,2.53,331,923.16
84510A,SET OF 4 ENGLISH ROSE COASTERS,2196,2.98,10.418719990092653,45,66,87,2.53,63,2708.04
22669,RED BABY BUNTING ,2195,2.97,10.146855604789915,44,65,86,2.52,62,6355.25
23108,SET OF 10 LED DOLLY LIGHTS,2194,2.97,37.37097471666481,163,184,205,2.52,181,12985.23
21587,COSY HOUR GIANT TUBE MATCHES,2193,2.97,17.76666077644828,78,99,120,2.52,96,5462.55
22217,T-LIGHT HOLDER HANGING LACE,2192,2.97,23.367162112855635,102,123,144,2.52,120,2356.02
22522,CHILDS GARDEN FORK BLUE ,2192,2.97,18.084238663843497,79,100,121,2.52,97,1821.08
85230B,CINNAMON SCENTED VOTIVE CANDLE,2191,2.97,26.964509002811678,118,139,160,2.52,136,581.6299999999999
22337,ANGEL DECORATION PAINTED ZINC ,2189,2.97,69.58030131275065,304,325,346,2.52,322,1307.65
22520,CHILDS GARDEN TROWEL BLUE ,2186,2.96,13.704007942558723,60,81,101,2.51,78,1840.9399999999998
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2185,2.96,20.4610028637639,89,110,130,2.51,107,5603.35
22810,SET OF 6 T-LIGHTS SNOWMEN,2182,2.96,20.561869057876283,90,111,131,2.51,108,6391.9800000000005
72802C,VANILLA SCENT CANDLE JEWELLED BOX,2180,2.95,38.07781844889342,166,187,207,2.5,184,5895.34
23212,HEART WREATH DECORATION WITH BELL,2179,2.95,32.801265358360936,143,164,184,2.5,160,2582.63
85206A,CREAM FELT EASTER EGG BASKET,2179,2.95,22.596796222101542,99,120,140,2.5,116,3487.35
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2176,2.95,16.7864604178106,73,94,114,2.5,90,3520.4
35160,BUDDHA INCENSE HOLDER ASSORTED,2176,2.95,76.99516019775238,336,357,377,2.5,354,1587.24
22814,CARD PARTY GAMES ,2174,2.95,22.02566454984275,96,117,137,2.5,114,878.52
35954,SMALL FOLKART STAR CHRISTMAS DEC,2174,2.95,40.2436846962541,176,197,217,2.5,194,694.35
21488,RED WHITE SCARF  HOT WATER BOTTLE,2165,2.93,27.17693643083349,119,140,160,2.49,136,7945.750000000001
47567B,TEA TIME KITCHEN APRON,2160,2.93,17.376198759849057,76,97,117,2.49,93,11511.720000000001
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2160,2.93,28.58417171379499,125,146,166,2.49,142,2588.43
23380,PACK OF 12 VINTAGE DOILY TISSUES,2159,2.93,68.21843128931596,298,319,339,2.49,315,811.77
40001, WHITE BAMBOO RIBS LAMPSHADE,2157,2.92,41.02031497208679,179,199,220,2.48,196,1563.81
23119,PACK OF 6 LARGE FRUIT STRAWS ,2156,2.92,42.962345814616974,188,208,229,2.48,205,1276.33
85204,HANGING WOOD AND FELT FLOWER,2156,2.92,66.26137706152876,289,309,330,2.48,306,365.64
21389,IVORY HANGING DECORATION  BIRD,2156,2.92,11.764793646861245,51,71,92,2.48,68,1829.4799999999998
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,2155,2.92,54.09417139148242,236,256,277,2.48,253,1398.35
20985,HEART CALCULATOR,2154,2.92,23.756863435444536,104,124,145,2.48,121,2560.28
23334,IVORY WICKER HEART SMALL,2154,2.92,29.554682584538295,129,149,170,2.48,146,1345.5
21403,BLUE EGG  SPOON,2151,2.91,22.806559288233682,100,120,141,2.47,117,440.58
22654,DELUXE SEWING KIT ,2150,2.91,13.866392151984574,61,81,102,2.47,78,12196.02
22707,WRAP MONSTER FUN ,2150,2.91,8.903891243679881,39,59,80,2.47,56,903.0
22675,FRENCH KITCHEN SIGN BLUE METAL,2149,2.91,22.788718278368403,99,119,140,2.47,116,2603.66
21439,BASKET OF TOADSTOOLS,2148,2.91,37.289714733323144,163,183,204,2.47,180,2607.48
21143,ANTIQUE GLASS HEART DECORATION ,2147,2.91,22.34566119290512,98,118,139,2.47,115,4100.25
21241,GREEN SPOTTY CUP,2143,2.9,21.05190969022613,92,112,133,2.46,109,1759.1499999999999
16043,POP ART PUSH DOWN RUBBER ,2142,2.9,365.53708927599075,1596,1616,1637,2.46,1613,179.04000000000002
22169,FAMILY ALBUM WHITE PICTURE FRAME,2140,2.9,8.660029146363424,38,58,79,2.46,55,17040.74
22043,CHRISTMAS CARD SCREEN PRINT ,2136,2.89,21.83427611994711,95,115,135,2.45,112,593.16
23089,GLASS BON BON JAR,2136,2.89,46.72575798311313,204,224,244,2.45,221,3497.22
84030E,ENGLISH ROSE HOT WATER BOTTLE,2135,2.89,13.764085838343473,60,80,100,2.45,77,8665.16
22523,CHILDS GARDEN FORK PINK,2131,2.89,14.184004820912783,62,82,102,2.45,79,1791.07
22224,WHITE LOVEBIRD LANTERN,2130,2.89,10.173870942312753,44,64,84,2.45,61,6090.700000000001
23090,VINTAGE GLASS T-LIGHT HOLDER,2130,2.89,33.77589096990353,147,167,187,2.45,164,1723.6200000000001
21805,WHITE CHRISTMAS TREE DECORATION ,2124,2.88,35.4210297796288,155,175,195,2.45,172,874.8
22076,6 RIBBONS EMPIRE  ,2123,2.88,16.896698456276233,74,94,114,2.45,91,3068.37
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2119,2.87,24.755240243794127,108,128,148,2.44,125,4179.030000000001
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2118,2.87,14.389837683984782,63,83,103,2.44,80,1756.5000000000002
22208,WOOD STAMP SET THANK YOU,2111,2.86,10.595237734447018,46,66,86,2.43,63,2568.8
22354,RETRO SPOT PADDED SEAT CUSHION,2110,2.86,13.000695819533647,57,77,97,2.43,74,7577.92
21167,WHITE SAGE INCENSE,2108,2.86,31.738043776463396,139,159,179,2.43,156,435.18
90167,BEADED LOVE HEART JEWELLERY SET,2108,2.86,63.68869601428499,278,298,318,2.43,295,1676.36
22994,TRAVEL CARD WALLET RETROSPOT,2107,2.86,22.253490832178542,97,117,137,2.43,114,883.5
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,2106,2.85,26.832815729997474,117,137,157,2.42,134,1679.3400000000001
85118,HEART T-LIGHT HOLDER,2105,2.85,66.63261756756764,291,311,331,2.42,308,1127.8899999999999
85049F,BABY BOOM RIBBONS ,2104,2.85,13.749500030061386,60,80,100,2.42,77,2602.64
22061,LARGE CAKE STAND  HANGING STRAWBERY,2104,2.85,14.221541108020986,62,82,102,2.42,79,17533.95
21883,STARS GIFT TAPE ,2102,2.85,23.002372710805233,100,120,140,2.42,117,1056.96
85049B,LUSH GREENS RIBBONS,2102,2.85,13.81803946418037,60,80,100,2.42,77,2597.86
22422,TOOTHPASTE TUBE PEN,2099,2.84,26.110171478064554,114,134,154,2.41,131,1100.45
23122,PARTY CHARMS 50 PIECES,2093,2.84,74.1476118899509,324,344,364,2.41,341,1554.31
23100,SILVER BELLS TABLE DECORATION,2093,2.84,18.96184448812279,83,103,123,2.41,100,2565.85
23176,ABC TREASURE BOOK BOX ,2090,2.83,41.706448063549104,182,202,222,2.4,199,4377.76
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2090,2.83,25.641141768216205,112,132,152,2.4,129,2144.02
23035,DRAWER KNOB CERAMIC IVORY,2089,2.83,26.128293678266846,114,134,154,2.4,131,2941.69
21992,VINTAGE PAISLEY STATIONERY SET,2088,2.83,14.17008084297253,62,82,102,2.4,79,3489.84
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2085,2.83,40.345980780464544,176,196,216,2.4,193,4996.2300000000005
17091A,LAVENDER INCENSE IN TIN,2084,2.82,41.32089240406507,180,200,219,2.39,197,1268.53
23292,SPACE BOY CHILDRENS CUP,2082,2.82,31.002893315614823,135,155,174,2.39,152,2487.62
23002,TRAVEL CARD WALLET SKULLS,2078,2.82,25.309047298432503,110,130,149,2.39,127,871.32
84754,S/15 SILVER GLASS BAUBLES IN BAG,2077,2.81,27.270942265093968,119,139,158,2.39,136,2486.81
16169K,WRAP FOLK ART,2075,2.81,69.70871034987331,304,324,343,2.39,321,658.75
21159,MOODY BOY  DOOR HANGER ,2073,2.81,31.19892002678038,136,156,175,2.39,153,1324.23
21206,STRAWBERRY HONEYCOMB  GARLAND ,2072,2.81,21.067602545218502,92,112,131,2.39,109,2842.8
22501,PICNIC BASKET WICKER LARGE,2070,2.8,16.52321892002302,72,92,111,2.38,89,18943.5
84989A,75 GREEN FAIRY CAKE CASES,2069,2.8,70.68439292065428,309,329,348,2.38,326,1028.75
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2068,2.8,36.64337271815221,160,180,199,2.38,177,585.8
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2067,2.8,27.488503247006157,120,140,159,2.38,137,7510.29
21993,FLORAL FOLK STATIONERY SET,2067,2.8,15.7532717210662,69,89,108,2.38,86,3208.4
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",2067,2.8,17.686127728295183,77,97,116,2.38,94,1719.51
35015,JACOBS LADDER SMALL,2064,2.8,48.78530190352604,213,233,252,2.38,230,123.84
16169M,WRAP DAISY CARPET ,2060,2.79,64.72216598732496,283,303,322,2.37,300,640.95
23247,BISCUIT TIN 50'S CHRISTMAS,2060,2.79,28.85018775213314,126,146,165,2.37,143,5795.2
22097,SWALLOW SQUARE TISSUE BOX,2056,2.79,34.59429901681867,151,171,190,2.37,168,1214.22
